Gini Index,Vacant Housing,Percent Unemployed,Median Family Income,Income Quartile,HighIncome
0.4701,4411,6.444819902544137,60358.0,2.0,0
0.5138,1343,14.19297067383031,38102.0,1.0,0
0.4772,1498,3.4142752023546725,58111.0,2.0,0
0.4663,3252,7.22805000718494,53716.0,2.0,0
0.4762,1729,8.17272859005941,54583.0,2.0,0
0.5035,987,10.274763334102978,41866.0,1.0,0
0.5347,4189,9.852578790367906,64232.0,3.0,1
0.4588,1061,5.0761421319796955,54722.0,2.0,0
0.4411,2711,8.773115438962954,48662.0,1.0,0
0.4919,1506,11.338268123604747,44621.0,1.0,0
0.4355,1874,9.88997403881815,45679.0,1.0,0
0.5034,662,18.4310294546515,32229.0,1.0,0
0.4489,12056,4.989881628919137,73592.0,4.0,1
0.4237,3414,5.868981194461666,44276.0,1.0,0
0.4483,5356,6.55830607145617,52676.0,1.0,0
0.4536,7594,6.9504811675482765,62562.0,3.0,1
0.4663,52277,4.499379866103027,111478.0,4.0,1
0.4201,7032,6.780111672427545,57329.0,2.0,0
0.4302,2432,6.036745406824147,55642.0,2.0,0
0.4969,6005,3.0268490374873354,74621.0,4.0,1
0.4228,1133,4.795278495020288,69292.0,3.0,1
0.5015,2714,9.006863140896245,70649.0,3.0,1
0.445,5926,6.606296124639025,56078.0,2.0,0
0.4408,4073,7.686357923233104,65562.0,3.0,1
0.4401,3022,7.807687439348551,64266.0,3.0,1
0.451,1406,7.703032415475776,53147.0,1.0,0
0.4252,4690,8.214630613230325,63641.0,3.0,1
0.4229,1743,3.9850118993366754,67268.0,3.0,1
0.4244,7192,6.109558737920596,75524.0,4.0,1
0.426,25361,5.820679253158283,80328.0,4.0,1
0.4046,1255,5.570468204385111,65400.0,3.0,1
0.4494,2218,5.182710081046495,69968.0,3.0,1
0.4463,10559,6.299950049950049,75905.0,4.0,1
0.4251,2066,5.060100814269097,54009.0,2.0,0
0.4344,7749,4.005084668815544,91806.0,4.0,1
0.4517,4246,7.597535934291582,48248.0,1.0,0
0.4609,33323,4.444239782239414,71951.0,4.0,1
0.4359,4861,6.158756591729115,70299.0,3.0,1
0.4616,4480,5.948942513742663,49216.0,1.0,0
0.4584,6262,8.813002405679752,52158.0,1.0,0
0.4684,2502,8.538398018166804,48417.0,1.0,0
0.4684,1566,6.385135135135135,49598.0,1.0,0
0.4511,6305,5.181490207627743,62130.0,2.0,0
0.5343,4530,8.003133363796593,51066.0,1.0,0
0.4385,2069,8.259406546344447,55323.0,2.0,0
0.4432,6016,8.657483405895368,51986.0,1.0,0
0.4448,10218,5.9633699633699635,54930.0,2.0,0
0.4861,2981,6.170662137740327,83496.0,4.0,1
0.4245,1335,8.53607818673321,58228.0,2.0,0
0.5114,163,3.8770053475935833,64188.0,3.0,1
0.4398,720,13.051305130513052,51208.0,1.0,0
0.4467,1703,7.7067508747973035,51823.0,1.0,0
0.4563,1032,4.483738553836438,62526.0,3.0,1
0.4361,327,7.721280602636535,49500.0,1.0,0
0.3915,622,4.542737597130903,60442.0,2.0,0
0.4743,4331,7.715694634978309,54851.0,2.0,0
0.447,2466,7.995095033721642,58715.0,2.0,0
0.3959,272,9.270704573547588,52917.0,1.0,0
0.4428,1262,4.170812603648424,73457.0,4.0,1
0.4424,1006,6.045801526717557,48750.0,1.0,0
0.4766,20778,5.572794116034639,81564.0,4.0,1
0.4361,17111,7.414993854977468,75241.0,4.0,1
0.404,1662,2.735503756501638,67277.0,3.0,1
0.4444,5976,6.1022002878881345,63781.0,3.0,1
0.4328,9849,5.852274117388006,60059.0,2.0,0
0.4578,11074,5.897534782995639,63909.0,3.0,1
0.4075,1285,5.646656209895908,61826.0,2.0,0
0.4004,1748,3.8888410909403768,65206.0,3.0,1
0.428,11071,6.232701485615117,62323.0,3.0,1
0.4061,2719,5.822987003557685,69556.0,3.0,1
0.3982,2847,4.515135967162647,77760.0,4.0,1
0.4155,4746,6.2930870912655745,63140.0,3.0,1
0.4125,4471,5.645331643430502,61686.0,2.0,0
0.4019,8976,7.03360040535833,67032.0,3.0,1
0.4696,8404,4.253275109170305,83656.0,4.0,1
0.4366,6295,4.46937607326846,60892.0,2.0,0
0.4392,8739,5.275474385715012,81212.0,4.0,1
0.4245,5677,6.7904769696473855,60318.0,2.0,0
0.4248,8463,5.084329170519318,71894.0,4.0,1
0.4611,13031,4.766238418418225,66947.0,3.0,1
0.4475,4113,6.8295419769458325,59266.0,2.0,0
0.4653,9158,7.308119758865726,60683.0,2.0,0
0.4667,18682,4.619780812351239,108421.0,4.0,1
0.4284,7787,7.066498547228771,58814.0,2.0,0
0.4034,4055,5.312654212195982,70845.0,3.0,1
0.423,7443,5.2237884374503825,64870.0,3.0,1
0.4823,696,2.2318937618569357,74750.0,4.0,1
0.4325,6523,5.153457349799385,59611.0,2.0,0
0.4388,6215,4.223069981130528,86928.0,4.0,1
0.4081,4032,3.8157811611598964,66761.0,3.0,1
0.4274,9981,3.986518435825692,75554.0,4.0,1
0.3873,2356,5.860221183445445,71290.0,3.0,1
0.4148,1805,3.1584582441113493,67604.0,3.0,1
0.3766,514,6.566575674855929,61260.0,2.0,0
0.4297,1335,4.43562110039705,57099.0,2.0,0
0.4691,15144,5.326665781593427,66073.0,3.0,1
0.4112,7582,3.9811214633311325,66984.0,3.0,1
0.4281,2946,5.673289183222958,64830.0,3.0,1
0.4274,968,5.715522840441654,54455.0,2.0,0
0.4751,8836,4.935806301075503,64325.0,3.0,1
0.439,800,6.388937510939961,53734.0,2.0,0
0.4046,1576,5.390580669566862,57302.0,2.0,0
0.4998,5607,6.39633831872099,70445.0,3.0,1
0.4183,6475,4.739449177729345,64009.0,3.0,1
0.4118,1626,3.8580246913580245,54842.0,2.0,0
0.4185,1735,6.049782955107424,60017.0,2.0,0
0.4804,53102,7.052129385973832,59595.0,2.0,0
0.4702,4727,5.849564528899446,56269.0,2.0,0
0.417,523,3.3169696165583122,69553.0,3.0,1
0.4145,455,3.656098257640674,68438.0,3.0,1
0.4103,874,3.0337794773741233,70714.0,3.0,1
0.4379,454,3.6691342130672675,61360.0,2.0,0
0.4312,724,5.170259293970634,66848.0,3.0,1
0.4119,347,4.745427582797825,69162.0,3.0,1
0.4713,622,4.373309287646529,62199.0,3.0,1
0.4293,561,3.4519956850053934,66636.0,3.0,1
0.4034,504,1.9140209630867384,74627.0,4.0,1
0.4185,354,3.210912906610703,61525.0,2.0,0
0.4363,5551,2.8030463295959382,75747.0,4.0,1
0.4929,4117,3.347799132052077,92284.0,4.0,1
0.4387,496,4.928639391056136,67976.0,3.0,1
0.502,27272,6.461432328719872,71100.0,3.0,1
0.4888,5713,10.275716974864356,52425.0,1.0,0
0.4686,1961,9.560289642145031,55761.0,2.0,0
0.5051,1097,9.805849102973703,33000.0,1.0,0
0.4974,2308,8.967674661105319,54413.0,2.0,0
0.4477,966,6.456300602034461,63371.0,3.0,1
0.4357,2272,5.621454357916452,49567.0,1.0,0
0.4625,1504,7.728224118499437,81058.0,4.0,1
0.4698,19644,5.7184823181166875,66037.0,3.0,1
0.4683,2341,7.9268686607662,64485.0,3.0,1
0.5024,1922,5.402691303474593,40313.0,1.0,0
0.4399,7319,5.753443597587321,67011.0,3.0,1
0.4234,1279,4.242064669237615,64346.0,3.0,1
0.4508,1627,5.8310704587680435,54856.0,2.0,0
0.4534,2340,7.152761176189337,61436.0,2.0,0
0.4699,1385,3.638982237157945,63978.0,3.0,1
0.5067,11046,6.739745916515425,53714.0,2.0,0
0.4773,4211,10.955686065136145,45526.0,1.0,0
0.5146,6484,6.171350833256037,42748.0,1.0,0
0.4787,3668,9.13456369826196,54169.0,2.0,0
0.4598,3749,8.953672316384182,51024.0,1.0,0
0.4642,9912,5.843099871025627,80873.0,4.0,1
0.4849,3953,6.322371468272349,59099.0,2.0,0
0.5192,16639,7.091922842424296,54409.0,2.0,0
0.4212,3887,6.008981509596791,88176.0,4.0,1
0.4883,10538,4.844632430839328,71081.0,3.0,1
0.4588,4390,10.246311210393275,54181.0,2.0,0
0.5385,2524,7.072953736654804,55595.0,2.0,0
0.4275,4316,5.291338582677165,50191.0,1.0,0
0.3897,881,3.063457330415755,63516.0,3.0,1
0.4176,1273,5.006459948320414,59831.0,2.0,0
0.4327,2732,3.002867059001056,53970.0,2.0,0
0.4427,3417,5.9319470699432895,62029.0,2.0,0
0.4703,2042,16.547633458419078,41177.0,1.0,0
0.4256,1688,7.105190119344991,57356.0,2.0,0
0.4519,3551,4.888990267639903,56328.0,2.0,0
0.448,2675,6.79147960645716,50250.0,1.0,0
0.4035,2260,6.508875739644971,55962.0,2.0,0
0.4669,1710,6.444053895723492,56053.0,2.0,0
0.47,1750,9.717244125846277,45119.0,1.0,0
0.4295,889,8.13641245972073,59518.0,2.0,0
0.4644,4237,5.127739121404091,59591.0,2.0,0
0.4384,871,9.588575314518872,54833.0,2.0,0
0.4258,10139,5.209265750353447,84565.0,4.0,1
0.433,2228,6.016701881477009,52693.0,1.0,0
0.4386,1899,7.83715925394548,48833.0,1.0,0
0.4732,532,8.992481203007518,61797.0,2.0,0
0.5052,6734,5.350445667527154,55612.0,2.0,0
0.4074,2104,6.904338305734227,93223.0,4.0,1
0.4772,2975,13.237265415549599,49485.0,1.0,0
0.462,2054,4.818459450288429,49369.0,1.0,0
0.4541,4213,6.719552029864675,66841.0,3.0,1
0.4904,3614,5.115683671534231,68152.0,3.0,1
0.4423,1119,15.269230769230768,44830.0,1.0,0
0.4182,2785,8.59783533990028,61556.0,2.0,0
0.4604,5062,7.763335692683869,53606.0,2.0,0
0.4361,2428,3.252062875704738,74110.0,4.0,1
0.4777,1489,8.023206452525825,49226.0,1.0,0
0.461,3482,9.339048048725468,32146.0,1.0,0
0.4914,3497,7.823765020026702,53160.0,1.0,0
0.4572,2221,4.2984315387876215,60811.0,2.0,0
0.4562,1083,6.9167331737164135,32778.0,1.0,0
0.5042,1290,16.045197740112993,37100.0,1.0,0
0.5368,3309,10.021579628830384,35039.0,1.0,0
0.4052,4081,5.828511196678641,76853.0,4.0,1
0.482,17753,5.9854133561504295,91605.0,4.0,1
0.4985,16697,6.3783080164587265,64990.0,3.0,1
0.4969,3909,7.095697598490895,43021.0,1.0,0
0.4561,20221,6.5909576579051805,68380.0,3.0,1
0.4449,1278,4.8459214501510575,53682.0,2.0,0
0.4694,6697,9.161423178126073,50716.0,1.0,0
0.4503,6040,7.980644721597492,61215.0,2.0,0
0.472,3574,7.901527008163783,44618.0,1.0,0
0.4291,3039,6.0578984989278055,65659.0,3.0,1
0.4177,6144,7.876818041508543,60881.0,2.0,0
0.416,2987,9.055590196172478,53818.0,2.0,0
0.435,8658,2.876471029158234,67437.0,3.0,1
0.3983,1480,10.428893905191874,49939.0,1.0,0
0.4381,6172,5.271702798204565,63596.0,3.0,1
0.4306,6475,6.592477813776589,57083.0,2.0,0
0.429,5615,5.893674573449855,60258.0,2.0,0
0.47,7216,4.590836772810071,100645.0,4.0,1
0.4818,27820,6.752034451855817,70759.0,3.0,1
0.4881,1438,3.485922237119326,105927.0,4.0,1
0.4545,9224,7.761532709316418,60628.0,2.0,0
0.4995,1137,16.43753735803945,38523.0,1.0,0
0.4785,1812,6.623341938929938,64357.0,3.0,1
0.4712,2299,7.180832210959098,54627.0,2.0,0
0.4535,4870,9.069740365583886,43499.0,1.0,0
0.4775,8469,2.7502254283137963,117500.0,4.0,1
0.4053,7772,3.162403708861429,70479.0,3.0,1
0.4146,3577,6.546546546546547,58852.0,2.0,0
0.4224,5979,7.3622285664849905,53231.0,1.0,0
0.4513,10907,10.127624536846438,46804.0,1.0,0
0.4803,4195,7.553361720593419,62143.0,3.0,1
0.4181,2692,6.4344262295081975,57714.0,2.0,0
0.4391,3327,6.005104338687885,54337.0,2.0,0
0.4743,2789,6.022023399862354,73253.0,4.0,1
0.4396,5349,12.105263157894736,48475.0,1.0,0
0.4221,2075,3.966618324300944,82376.0,4.0,1
0.4575,1143,6.7434019300081385,55954.0,2.0,0
0.417,5529,5.06001412096964,65928.0,3.0,1
0.4196,4674,5.086000281968137,54860.0,2.0,0
0.4327,7211,6.724605915410396,69989.0,3.0,1
0.4826,10190,4.73267015015564,98184.0,4.0,1
0.4473,5358,6.675567423230974,65234.0,3.0,1
0.4339,13625,11.325160537069468,48479.0,1.0,0
0.4117,4312,4.52979327117957,58445.0,2.0,0
0.4439,7812,6.810749910692204,62715.0,3.0,1
0.4255,20745,5.736556236415651,74545.0,4.0,1
0.4528,2256,6.382978723404255,54063.0,2.0,0
0.4149,3041,5.276161489571211,75331.0,4.0,1
0.487,4186,5.623625510524662,54949.0,2.0,0
0.4281,1616,2.6683501683501682,75161.0,4.0,1
0.4275,1819,3.748202047550554,81409.0,4.0,1
0.4097,233,3.2882011605415857,77932.0,4.0,1
0.4139,2197,2.632104257564092,83265.0,4.0,1
0.406,1337,2.6647198393867493,74621.0,4.0,1
0.4281,2387,3.4102673406004507,79204.0,4.0,1
0.4063,560,2.823960880195599,74142.0,4.0,1
0.4328,724,2.6467003308375414,69300.0,3.0,1
0.4494,891,2.28198859005705,69776.0,3.0,1
0.437,12700,5.4353683886365385,59755.0,2.0,0
0.4191,6095,3.5175879396984926,66721.0,3.0,1
0.4358,1302,3.5089405883483944,68650.0,3.0,1
0.4307,753,5.071428571428571,64706.0,3.0,1
0.3699,1805,3.1493643660944044,93162.0,4.0,1
0.4279,1731,2.115739290809757,116902.0,4.0,1
0.4113,941,2.616279069767442,77405.0,4.0,1
0.4655,10321,4.883604437855803,82925.0,4.0,1
0.4415,1638,3.7702216392560453,74810.0,4.0,1
0.3795,494,2.5506247307195173,80129.0,4.0,1
0.4527,14922,2.8163604941432503,67751.0,3.0,1
0.3863,3988,3.2053888482285653,94210.0,4.0,1
0.4068,4456,5.327619372275926,65281.0,3.0,1
0.5066,1402,13.564145126867441,47442.0,1.0,0
0.4666,3388,5.569964184265777,39049.0,1.0,0
0.496,2299,10.279667422524566,54215.0,2.0,0
0.4686,2403,6.508875739644971,57841.0,2.0,0
0.4845,1862,4.562523469770935,44015.0,1.0,0
0.4258,7362,4.692873951608037,73750.0,4.0,1
0.5129,2833,5.441760929379394,44031.0,1.0,0
0.5706,37702,8.410567122795307,57506.0,2.0,0
0.4691,5257,6.614840424468913,59180.0,2.0,0
0.4663,11535,5.693209166056294,62210.0,3.0,1
0.5074,1940,9.446647129805207,37470.0,1.0,0
0.5055,3235,7.158753709198813,48873.0,1.0,0
0.4806,1877,6.046032291308828,49414.0,1.0,0
0.5055,2518,8.23073868149325,61267.0,2.0,0
0.4316,1816,5.690805972452641,82252.0,4.0,1
0.4605,4248,6.874744563230012,64336.0,3.0,1
0.4785,1581,16.698053986189578,32036.0,1.0,0
0.4774,1684,3.8154564921160214,48617.0,1.0,0
0.4469,8527,3.7657891630267977,68891.0,3.0,1
0.4431,5256,5.555834378920953,63127.0,3.0,1
0.4497,8087,7.7214452214452205,51579.0,1.0,0
0.4598,10231,5.083285468121769,53135.0,1.0,0
0.461,9488,6.9653179190751455,53960.0,2.0,0
0.434,7160,4.176201372997712,67352.0,3.0,1
0.4254,2905,2.6190727637554123,74867.0,4.0,1
0.4372,10922,4.901865840273743,67233.0,3.0,1
0.4309,10294,5.707310636051729,59794.0,2.0,0
0.4653,17469,4.712508466117706,68685.0,3.0,1
0.513,56086,9.108558064085317,59105.0,2.0,0
0.4553,3008,8.922594142259415,51690.0,1.0,0
0.4543,6167,4.374657158529896,63542.0,3.0,1
0.4462,7071,2.905636053310092,104438.0,4.0,1
0.431,11805,4.213073337366118,74947.0,4.0,1
0.4345,2364,3.4456355283307807,62810.0,3.0,1
0.4387,4433,3.7339464087521796,62353.0,3.0,1
0.415,4117,3.2479895427808247,71827.0,4.0,1
0.4098,2190,2.8887303851640516,90303.0,4.0,1
0.4072,2735,3.258275714373126,70623.0,3.0,1
0.4457,10008,3.1366217891429065,94813.0,4.0,1
0.4133,4204,4.248423265592152,67211.0,3.0,1
0.4128,1828,5.027596588058204,67132.0,3.0,1
0.4311,1029,3.2285603414823436,77970.0,4.0,1
0.4857,1591,2.976362361288726,102749.0,4.0,1
0.4249,2418,3.696820021895766,76500.0,4.0,1
0.415,4337,5.6026359768166785,67652.0,3.0,1
0.4165,2048,3.7249553193490734,61360.0,2.0,0
0.4342,9053,7.4375076960965405,53537.0,1.0,0
0.4168,6343,4.707638040971374,62933.0,3.0,1
0.3979,2076,3.570628556068277,70011.0,3.0,1
0.4218,2623,3.8130673421997043,69246.0,3.0,1
0.4322,3111,5.934718100890208,58386.0,2.0,0
0.485,2777,6.0546875,60066.0,2.0,0
0.3976,2828,3.6756052454606594,74885.0,4.0,1
0.3865,2670,4.566685967959853,86499.0,4.0,1
0.4029,2244,4.4360744925716675,79432.0,4.0,1
0.4365,3852,4.613040265977096,74875.0,4.0,1
0.3973,1225,4.742641930534244,81250.0,4.0,1
0.4736,7588,6.028604596120685,70021.0,3.0,1
0.4881,32249,5.79823975328665,79806.0,4.0,1
0.45,3042,6.959094417288397,43167.0,1.0,0
0.4926,9394,9.215624215569648,60713.0,2.0,0
0.451,9028,7.667012027568809,59265.0,2.0,0
0.5215,3263,9.346204475647214,48182.0,1.0,0
0.4123,6209,6.3806580621705145,51897.0,1.0,0
0.3867,5409,4.812791894245231,78500.0,4.0,1
0.4558,4479,5.346355735306772,85134.0,4.0,1
0.4764,5125,5.793694244951853,53287.0,1.0,0
0.4735,6156,6.255001622147724,62644.0,3.0,1
0.4671,2677,6.711024435012046,54984.0,2.0,0
0.4299,19074,5.24824183898394,69091.0,3.0,1
0.4874,4168,9.036445332001996,50951.0,1.0,0
0.4681,3877,7.990549940937131,54864.0,2.0,0
0.397,859,6.838987614431879,61524.0,2.0,0
0.4418,2729,6.908665105386416,47982.0,1.0,0
0.4719,2440,5.551142005958292,55916.0,2.0,0
0.4642,2369,7.931034482758621,58149.0,2.0,0
0.4498,2627,5.2243730752309725,59392.0,2.0,0
0.4439,6106,5.35439192593979,55003.0,2.0,0
0.4293,2884,6.322825399692891,56203.0,2.0,0
0.4626,1385,7.458965302306255,47376.0,1.0,0
0.4871,2247,2.3354092526690393,46906.0,1.0,0
0.447,21421,9.038637956067292,54778.0,2.0,0
0.4847,24012,6.016142244132655,65102.0,3.0,1
0.4473,10431,4.73899692937564,58862.0,2.0,0
0.4389,2328,6.792172121766995,61687.0,2.0,0
0.4891,7096,8.12836685006614,41334.0,1.0,0
0.4656,3508,6.8706036316047765,45606.0,1.0,0
0.4446,30928,4.303265897757773,95958.0,4.0,1
0.4417,2078,9.910380231445227,49185.0,1.0,0
0.4415,3336,5.767775142554372,49808.0,1.0,0
0.421,3263,5.488094860657557,63504.0,3.0,1
0.4662,821,8.918539325842696,50637.0,1.0,0
0.4773,9858,4.450530640191715,54985.0,2.0,0
0.4461,32742,6.325728934216107,66349.0,3.0,1
0.4327,5437,5.781032078103208,56527.0,2.0,0
0.4875,6605,8.881483627933932,57601.0,2.0,0
0.5096,3944,7.005229189240119,46838.0,1.0,0
0.4575,3205,6.351391210303806,63316.0,3.0,1
0.4786,5824,4.757176385629175,53175.0,1.0,0
0.5194,4973,4.381574648807579,96664.0,4.0,1
0.4628,2834,9.573582943317732,43789.0,1.0,0
0.4817,4073,8.46360443495627,49201.0,1.0,0
0.4805,5045,4.428664860319537,54619.0,2.0,0
0.4715,7579,4.274722143060701,48229.0,1.0,0
0.4705,14498,4.000861227094819,66532.0,3.0,1
0.4774,13724,4.992631603143509,125259.0,4.0,1
0.4548,6922,5.4517847934452535,53354.0,1.0,0
0.4808,7934,7.03956343792633,58526.0,2.0,0
0.463,18197,6.275386883568856,66920.0,3.0,1
0.4427,3299,5.93609282992726,64723.0,3.0,1
0.4845,2835,7.092801019324697,54255.0,2.0,0
0.4646,2455,5.798762319504927,48118.0,1.0,0
0.4483,8928,6.499382062146893,57899.0,2.0,0
0.4623,1416,8.013096674134069,50850.0,1.0,0
0.4708,3318,6.708471367723616,46312.0,1.0,0
0.4587,6021,8.769662506461856,54590.0,2.0,0
0.5041,2120,15.845742649866363,31077.0,1.0,0
0.5174,917,11.060948081264108,42550.0,1.0,0
0.4325,1772,4.856586851679499,63922.0,3.0,1
0.4306,2490,5.279213321848981,66908.0,3.0,1
0.4548,2902,4.74780926702031,66128.0,3.0,1
0.4191,1590,3.357611446872256,79023.0,4.0,1
0.4353,3478,7.44511893837792,77405.0,4.0,1
0.4141,418,6.0512503859215805,65282.0,3.0,1
0.4112,677,4.06398616515348,65347.0,3.0,1
0.4579,1748,7.36491912355168,61271.0,2.0,0
0.4467,4953,7.453543584031889,57269.0,2.0,0
0.4111,14720,5.155289981660164,97733.0,4.0,1
0.4456,4111,5.878712871287128,64975.0,3.0,1
0.4275,1023,6.338113025665742,61967.0,2.0,0
0.4355,824,4.314125446200918,65127.0,3.0,1
0.4478,1309,3.927325098321609,72664.0,4.0,1
0.433,2220,6.713278059646083,60701.0,2.0,0
0.4345,1424,3.96812749003984,55755.0,2.0,0
0.415,724,3.169952051145445,64399.0,3.0,1
0.5009,724,15.914634146341463,59792.0,2.0,0
0.4212,2157,5.1476373876672055,73605.0,4.0,1
0.4437,1290,5.7135910527595435,63174.0,3.0,1
0.4519,3113,5.668088130774698,62399.0,3.0,1
0.4291,1577,5.4025792959219245,70930.0,3.0,1
0.4337,505,6.727707006369426,67500.0,3.0,1
0.4247,4155,4.279085234057347,76386.0,4.0,1
0.4346,1003,6.660510215860556,61457.0,2.0,0
0.4131,2388,6.193895870736086,70780.0,3.0,1
0.4395,6157,7.768076130677916,62940.0,3.0,1
0.3999,1313,4.333505554120382,60896.0,2.0,0
0.3775,982,4.293303681739561,69205.0,3.0,1
0.4123,606,3.089598352214212,65439.0,3.0,1
0.4274,4259,4.668552950687147,82951.0,4.0,1
0.4111,1158,5.5381684582936455,67656.0,3.0,1
0.4218,953,4.07907425265188,70984.0,3.0,1
0.4308,761,5.274459804053147,58956.0,2.0,0
0.4491,2859,5.654386937459053,58096.0,2.0,0
0.4579,1145,10.044034388760746,41211.0,1.0,0
0.469,3089,8.07817074135612,47741.0,1.0,0
0.4372,2737,5.502043199065966,65195.0,3.0,1
0.414,1784,7.148883945693027,70778.0,3.0,1
0.439,1438,6.505805814049246,52599.0,1.0,0
0.4552,577,7.119205298013245,53816.0,2.0,0
0.4321,1001,3.0545834100816602,110677.0,4.0,1
0.466,1784,5.138888888888888,52993.0,1.0,0
0.4525,1280,8.283772302463891,49844.0,1.0,0
0.4154,1286,4.0450535272169335,79067.0,4.0,1
0.4539,399,1.4326647564469914,47083.0,1.0,0
0.4127,3757,5.196641247536629,84882.0,4.0,1
0.484,2282,6.107591419362009,51075.0,1.0,0
0.4842,6826,4.803592561970073,60958.0,2.0,0
0.4621,2004,6.013011763159624,52462.0,1.0,0
0.4704,2301,7.84474287585981,46858.0,1.0,0
0.4922,930,9.264822134387352,53182.0,1.0,0
0.4893,4610,8.625739733397095,46963.0,1.0,0
0.4332,618,4.916049009227046,59126.0,2.0,0
0.461,1288,5.826771653543307,53056.0,1.0,0
0.4373,3428,5.15915089444833,64415.0,3.0,1
0.4612,7318,6.81510455844742,56329.0,2.0,0
0.437,1148,9.474701901385755,58604.0,2.0,0
0.4519,3624,5.069892702945325,61274.0,2.0,0
0.4494,1279,2.69610444751088,58764.0,2.0,0
0.4222,985,3.9068369646882046,57730.0,2.0,0
0.4044,6239,4.126473740621651,68234.0,3.0,1
0.457,234,2.6204238921001926,83816.0,4.0,1
0.3684,173,4.370034052213394,74432.0,4.0,1
0.3925,364,6.043956043956044,76345.0,4.0,1
0.4172,2263,6.697429136453527,54333.0,2.0,0
0.462,2855,7.192982456140351,47998.0,1.0,0
0.4384,1866,7.828045804392716,51419.0,1.0,0
0.4469,1500,2.660406885758998,49016.0,1.0,0
0.3973,553,5.647517039922103,63849.0,3.0,1
0.4705,5137,4.000427472214306,66163.0,3.0,1
0.4619,4270,5.453899449280511,68311.0,3.0,1
0.4853,2247,5.2445967051236835,61868.0,2.0,0
0.4629,8019,5.324915940437796,60024.0,2.0,0
0.3326,180,2.112676056338028,96691.0,4.0,1
0.5318,1859,11.056390051711402,49645.0,1.0,0
0.4754,2045,11.57496815548342,42497.0,1.0,0
0.4929,14520,7.5733632237555355,60379.0,2.0,0
0.4805,5734,5.0890771028037385,53706.0,2.0,0
0.4331,3622,4.08447539878679,59882.0,2.0,0
0.435,2427,6.710133116001087,57902.0,2.0,0
0.4673,14043,5.801498393019868,83426.0,4.0,1
0.4602,2200,4.228036047481043,73530.0,4.0,1
0.4617,5862,10.422853070435918,55033.0,2.0,0
0.4413,2289,8.597161572052402,47603.0,1.0,0
0.5108,1924,15.533411488862836,42646.0,1.0,0
0.3628,791,1.9909274193548387,92917.0,4.0,1
0.3911,607,8.097928436911488,98472.0,4.0,1
0.3869,1032,5.219178082191781,93438.0,4.0,1
0.4375,881,18.667078062326443,60583.0,2.0,0
0.4446,1469,18.26961238259029,54153.0,2.0,0
0.4156,617,8.977348434377081,81979.0,4.0,1
0.4222,638,4.353083434099154,89911.0,4.0,1
0.4061,7546,7.042281651321177,88544.0,4.0,1
0.4161,1016,6.63916977115487,85295.0,4.0,1
0.4171,10877,9.542241669471558,91240.0,4.0,1
0.4294,1203,16.67045712986127,56075.0,2.0,0
0.4285,1026,11.923411662315056,59519.0,2.0,0
0.3498,181,6.052631578947368,75833.0,4.0,1
0.4318,996,15.74468085106383,48984.0,1.0,0
0.3858,1746,10.22938623682579,82622.0,4.0,1
0.4251,9969,5.642562333917567,97571.0,4.0,1
0.4017,1297,3.4855769230769234,54260.0,2.0,0
0.4321,581,5.5198850023957835,60381.0,2.0,0
0.4253,1357,8.778930566640064,54569.0,2.0,0
0.4564,7466,3.706929399597191,62241.0,3.0,1
0.3549,250,7.768924302788845,50833.0,1.0,0
0.4582,1422,4.7086521483225425,56016.0,2.0,0
0.4138,2156,6.968074937870387,53929.0,2.0,0
0.3859,4587,6.376863660858631,61225.0,2.0,0
0.4899,3162,6.637559124694631,37807.0,1.0,0
0.4508,1579,8.636875704093129,50738.0,1.0,0
0.4223,2295,4.8691970361409345,50656.0,1.0,0
0.4239,1971,5.95807889090609,76013.0,4.0,1
0.3881,425,3.911615407584353,62162.0,3.0,1
0.4448,614,5.40667606958157,46809.0,1.0,0
0.412,1827,6.187233060140828,63097.0,3.0,1
0.4396,11643,6.843052849172773,74279.0,4.0,1
0.3925,1363,5.0722165358808144,86363.0,4.0,1
0.4326,5465,6.008926910916868,71508.0,4.0,1
0.3958,796,5.485232067510549,71161.0,3.0,1
0.453,17476,4.544604232433064,108865.0,4.0,1
0.4596,1662,7.002096436058699,40813.0,1.0,0
0.4011,520,4.928035043804756,85862.0,4.0,1
0.4307,5485,6.7768925025862545,68807.0,3.0,1
0.5069,225324,7.772987320484487,76327.0,4.0,1
0.4646,6351,8.174460086693006,67851.0,3.0,1
0.4177,173,2.4968789013732833,83586.0,4.0,1
0.436,462,4.4520547945205475,61176.0,2.0,0
0.434,407,4.496065942300486,61118.0,2.0,0
0.465,556,2.7507163323782233,55915.0,2.0,0
0.4092,355,5.322496067121133,69797.0,3.0,1
0.4057,434,5.790273556231003,68702.0,3.0,1
0.4398,763,5.267337215457914,70893.0,3.0,1
0.4468,311,1.7955801104972375,67500.0,3.0,1
0.4369,586,1.9300592394420026,74794.0,4.0,1
0.3944,793,4.018369690011482,76179.0,4.0,1
0.4273,7989,7.451500210599341,53184.0,1.0,0
0.4057,1858,4.67893929432391,52591.0,1.0,0
0.411,2303,4.243133390811677,77756.0,4.0,1
0.4855,671,2.5479252608590146,66690.0,3.0,1
0.4166,590,4.811443433029909,64450.0,3.0,1
0.4377,2135,3.8100263852242744,67193.0,3.0,1
0.4219,1623,3.741923905240488,69973.0,3.0,1
